sexo,altura,peso
hombre,182.3613539322579,94.735166371964
mujer,158.46660144506546,58.719581460402566
mujer,163.12838996732043,56.52375723093723
hombre,163.61672872676237,71.61394451125331
mujer,169.64810344880487,58.62704588669293
mujer,154.0007731262533,55.00379898905117
hombre,186.93519288688682,103.98825039296554
hombre,176.2225333030517,88.10349088202634
hombre,181.3204963700996,91.20339912162709
hombre,174.06929802765,87.2138918440236
hombre,172.00358523152278,79.34711769235582
mujer,167.52021552832252,75.54736270307261
hombre,187.3492575742216,98.40056975205711
mujer,162.01419773001592,57.8266640905847
hombre,170.99477165103585,73.97147168154748
hombre,174.38059626471954,88.30775581244768
hombre,160.4784958127307,65.58231733340584
mujer,162.75611380104215,58.48856178343769
mujer,161.73728663890628,55.42212852819458
hombre,188.3375570682336,101.89570384253888
mujer,164.2990079717678,58.09761825707075
hombre,177.91920414651503,83.17968821237149
mujer,158.5599552722566,53.42224929211038
mujer,156.02256179926601,53.75317056483276
mujer,158.47411187553632,56.91270710129081
hombre,183.21725578343884,83.41867654200449
mujer,160.99727805266426,58.76269548108791
mujer,161.01513966794835,65.25437250748602
mujer,162.3327100661698,63.751121083722744
hombre,171.18782933311402,81.3467026852078
hombre,182.61010358371212,92.05905293490804
hombre,172.65481401707962,77.97742562529173
mujer,165.73631782543572,61.292359698604876
mujer,164.13221167755944,54.21553608204722
hombre,182.765364204888,97.46556042583406
hombre,168.0179092164729,77.36958165558812
hombre,166.78787550157296,75.39898746188796
hombre,178.47502058687638,87.28828987413678
hombre,178.69534948625756,84.19666135671099
hombre,171.27176057330456,85.36188753563508
hombre,163.99348411103696,74.69446095392438
hombre,175.15189403413896,82.53320830634789
mujer,154.90263490363458,54.37623810284156
mujer,156.3372859360977,58.778728492252846
mujer,157.96308112601668,57.491369501668565
mujer,153.88519137227678,52.57121465855393
hombre,178.63589778362018,94.94213737275174
mujer,157.15803626369558,54.81012757539626
mujer,161.47136676489998,59.27694016538602
mujer,152.53044929935717,56.479654905210985
hombre,173.81980049902452,88.8346965172856
mujer,161.34508696150783,61.95943981967005
mujer,174.0025224410371,70.54145563397032
hombre,189.95571437049497,108.47734733492129
hombre,185.32263028798772,94.62945506149323
mujer,165.2042491467121,60.828883130498284
hombre,165.57274833426496,74.75768972595081
hombre,172.2221371661511,78.5773309881103
hombre,181.49249170748416,95.44354290661235
mujer,156.99342183147758,54.96683970722129
mujer,163.82311815256,57.34284288362024
hombre,172.50422749230435,78.87451587387103
hombre,170.6833237687053,84.14275233654978
mujer,162.5558122347822,70.48591112284417
hombre,170.54637271860008,79.58267315004557
mujer,169.4181898888831,61.54277154341312
hombre,169.30756230417683,78.34089494728615
mujer,162.56443447970176,53.66220964993437
mujer,173.43387523500056,75.80520469823588
hombre,178.6216699426614,83.27126980630753
mujer,156.242097941138,60.69879467170394
mujer,155.97513259574896,52.04310724964341
hombre,175.50435560334498,81.89341917113164
hombre,158.36065875732464,63.05606934408803
mujer,159.3208011365641,71.70331316350767
mujer,157.72684799086133,56.35810850102113
hombre,183.98171490294274,90.63861033335616
mujer,153.91085173830368,53.79739299573598
hombre,174.64784143623268,77.95867194239169
mujer,169.9075508576685,72.97783889051722
mujer,175.5132504385771,80.18922267349943
mujer,158.54165177268408,59.50144415392713
hombre,181.56954943403136,87.43342033444948
mujer,152.39626394437738,43.87598910901959
mujer,158.56448146470888,57.81027719566755
mujer,152.14669731754262,53.66643301546744
hombre,177.77484990550806,93.61740991636348
hombre,180.78237294400267,94.7749933871935
mujer,166.66773408412908,72.76193368695972
mujer,169.9807218067571,66.08015554151117
mujer,163.48295394200133,63.36603171189003
mujer,161.20618737983156,59.96295033912187
mujer,163.55915057958208,57.86771810843683
mujer,167.5587681430561,71.03134342413792
mujer,165.82376293650705,58.57000189691867
mujer,150.7225028453993,47.70029080852049
mujer,162.36922648168675,60.231099885813585
hombre,158.32470956424933,63.629859744977864
hombre,177.37574489166025,88.94554581965292
mujer,159.25829744853897,58.00761533159844
hombre,174.88752009544365,95.52369513303128
mujer,160.12663427177066,54.33159388833913
hombre,178.09246679609495,85.85841594307199
mujer,165.58560465088274,59.124079150870884
mujer,166.36984376986032,77.52243958436647
hombre,173.89951018835947,82.85551731693077
mujer,155.92930622871836,63.01494415022223
hombre,171.45753486863433,85.61997559772611
hombre,185.6158837432165,95.2251921669268
hombre,182.89464581641874,96.52071876328637
mujer,156.94561440826632,56.02789506559642
hombre,176.43049886401715,91.94563699980668
mujer,159.00330972986188,56.918184720972945
mujer,163.7111022541978,69.17542513631625
hombre,184.7837963294622,96.11786562220566
hombre,176.99645428957902,85.23293198122522
mujer,147.54122167424106,43.01000995766425
hombre,178.82799815623784,88.52648792165952
hombre,180.60565693764545,93.42660656421836
mujer,155.28344574851633,49.60762624887348
hombre,184.29826607854446,90.06056164950978
mujer,162.54378639512424,63.360090383853695
hombre,187.7604284759168,95.65686366694852
mujer,155.66696178583857,59.92025983408033
hombre,181.77895403457717,89.70613366503609
mujer,158.83972496178214,56.54979415457137
mujer,168.1862860757353,79.3116901458966
mujer,171.15561849477484,70.89118148564715
mujer,169.15403566546183,68.47053379312116
mujer,160.76632545665015,72.39905081890348
hombre,173.19078741711084,82.28789010144789
mujer,164.2974436402856,65.41541244659028
hombre,165.97173629396335,70.54540926371475
mujer,170.43375591927304,60.35577115390453
hombre,179.96133708275332,83.96424442004695
mujer,162.69014045711913,61.514711770947095
mujer,161.18345644495648,60.509591680690406
mujer,156.33473224597645,48.70661954800605
mujer,162.54111570589413,60.862048542584326
mujer,152.01962157888383,46.07742167859043
mujer,167.88119329075343,69.42867724602607
mujer,162.53524236321158,70.83991637899983
mujer,155.03014429350227,50.43111398025773
hombre,171.6459710145469,82.18901899268108
mujer,158.29544979673648,56.15513946455734
hombre,166.71543311397974,78.16020442202965
hombre,183.61557409033986,96.89520035608389
hombre,172.4852608790177,78.7758326799024
hombre,190.59756524529965,101.60948888359925
hombre,185.54597223570883,99.07623110915135
mujer,157.4415763669178,62.90788539555948
hombre,188.96954592868136,96.32418401054476
hombre,176.37617726482034,89.57233399146817
mujer,170.51595029381767,67.90744794530316
hombre,178.2794686606696,87.36558903950673
mujer,169.76656513831105,69.27267881801134
mujer,167.37906499457185,68.16691969053701
mujer,153.24879504698106,59.36520074152994
mujer,169.87238647878655,70.53771255031153
mujer,158.48739245178078,66.50371081363099
hombre,182.44102396678235,96.4291872503472
hombre,189.4958568427257,113.22566628736445
mujer,164.00751860189428,62.10784073064511
hombre,163.47474431448865,79.31356187038014
hombre,171.52773992328463,75.92904091749755
mujer,162.20446171020043,66.88197094552076
mujer,160.91585178257833,64.28364896162464
hombre,176.59121479481908,83.40170776916719
hombre,171.9072368321387,77.74255745451255
mujer,162.79678742233352,58.173236742665964
mujer,154.33214924235014,52.98986877041977
hombre,171.98197368616454,76.52068167648756
mujer,159.62545540414132,59.96314700029635
hombre,170.61924685925484,74.75690685884523
hombre,176.21036942630155,83.3233976996219
mujer,162.5180746787035,64.09041218528947
hombre,169.96383096655154,76.95676778541971
hombre,187.5508803617662,103.89079877641444
mujer,166.45912144062518,66.19940069375087
hombre,176.800350797482,83.6438030127099
mujer,168.7110492486948,64.38163777735006
hombre,170.01001926564948,68.49321625652946
hombre,192.27449035337997,113.05322947557421
hombre,173.9306083328448,80.07353553934449
hombre,179.57295066150638,84.71936167274514
mujer,165.7683101666493,62.547930316419304
mujer,162.34078468621408,63.71124945192438
mujer,169.08510819150908,67.53436358038152
mujer,168.29597539828532,72.7201137859034
hombre,179.63970184770602,89.40464471015969
mujer,151.79387887461652,47.08664048255093
hombre,157.90918191264234,66.98042297402745
mujer,163.38180121092185,62.95646024553632
mujer,154.6597910371,52.80507189163395
mujer,160.2853002588508,62.66607787098625
mujer,151.13751628704208,49.818231903169355
mujer,147.8625798082845,44.787771576979246
hombre,180.43041236737454,97.15762527361406
mujer,157.35082304122386,56.46600417848534
mujer,168.3442757576255,63.80793426328945
mujer,161.06437098225487,58.52585556994296
hombre,172.97113910643276,78.77499531466762
mujer,165.28457245456886,65.98784600057732
mujer,166.0341587880183,70.71214713156849
hombre,170.90541908759837,82.68074449269608
hombre,170.87124320768862,82.62463361566626
hombre,172.47448449022326,87.27117695201048
hombre,164.94757361494584,60.480928512594936
mujer,154.87596873482124,55.60484662696603
hombre,175.59449735904965,76.02507150884155
mujer,164.8676146475522,64.57528997986161
hombre,175.8177027323523,98.89644644500781
mujer,168.38655615870488,76.1690100081953
mujer,156.02859562454378,46.697419186225865
hombre,180.8393306660334,86.83278064489504
mujer,161.02038184813526,60.852281122185275
mujer,162.19224388152108,62.67148630854554
mujer,166.54113345635523,62.071140978290074
mujer,169.0001982642724,70.38300502093317
hombre,173.44752132133925,82.17637819248338
hombre,186.17778076826576,88.31170544254731
mujer,167.0548911041904,69.16546965827726
mujer,166.13830589263577,64.73575103672381
hombre,170.16949489179484,75.45501380657056
hombre,170.8633716881406,81.55615973195799
mujer,172.60229173045485,75.69182698107703
mujer,157.24224048773996,61.05647999026621
mujer,169.9903538861802,73.70916640866679
hombre,162.20834654658518,71.30815562796526
hombre,173.3125916856522,82.27119234099986
mujer,152.05682416710235,53.3314372604126
mujer,180.2146740902713,87.53134479320374
hombre,170.39872415791453,80.42702773193977
hombre,173.99601427542862,87.23800716618045
hombre,170.6017832578875,73.74888194030771
hombre,178.95567831986,86.44369686935232
mujer,170.60394972425075,69.85726682247969
hombre,173.81426601418266,86.29913194792657
mujer,162.87279653546662,65.43936484766813
mujer,159.10132157184492,61.6534084323364
mujer,148.08462823749815,41.81106034999657
mujer,157.88855718980017,53.68607681375306
hombre,161.57654023446372,70.41126069218147
mujer,159.86389657406752,61.42108820370648
hombre,170.22813214372283,79.69603649925664
mujer,167.47631001310276,68.91061683140005
hombre,170.508923677146,70.45088291163168
hombre,169.21715204822502,80.56272287002476
mujer,166.27039375255274,64.27396373487377
hombre,179.59851071183093,90.03788437225566
hombre,194.31478368522562,98.70070291690011
mujer,186.40954809981702,86.10566417769098
hombre,188.24525268396872,109.10583301299151
mujer,157.65880689493414,54.042441014763774
hombre,172.9895170459699,84.90130117229978
mujer,171.79450208170718,76.9191370520422
hombre,179.77209349605428,92.0682601308875
mujer,159.75228092790505,54.63938335158563
hombre,177.35169985932725,85.98329695492305
mujer,163.33779580095165,60.18742289464349
hombre,188.9486332852324,95.19537339865444
mujer,159.6156342553051,58.55055365081324
mujer,155.99285754699977,59.59525177435518
mujer,172.28399227495902,78.53227776982312
hombre,183.9774858475835,95.4574951895798
hombre,185.06348314682862,91.0491387522425
hombre,179.04695888782933,80.21170178090017
mujer,166.75849530769793,68.4854904017105
hombre,173.6339188877016,78.91182502539203
hombre,181.87815567311736,88.30445354250678
hombre,177.53488514849545,90.6545235102988
mujer,154.2028751857489,53.151927741200204
hombre,173.98017892808238,82.528895434943
hombre,182.97891901563375,82.12458918200018
hombre,174.01079282328752,83.19220345810707
hombre,173.30458179347568,82.61941843455294
hombre,163.89690599968353,70.91304078446242
mujer,160.2295139109627,61.583971528194546
mujer,164.3902589936093,67.73015433724814
hombre,167.67799415419697,76.60186439907542
hombre,168.41225575297563,81.43116300178787
mujer,166.78814408277339,63.24902562832489
hombre,181.95393384806565,95.85836121132573
mujer,150.99730458252168,48.97457457394876
mujer,159.09525413824218,54.26448952576885
mujer,162.02214472036474,63.893790765159544
hombre,175.72279480866203,77.90860595821607
mujer,169.7928654475658,74.86844762202843
mujer,146.8006563535667,50.94355006363317
hombre,174.98281522041358,79.81263927553786
mujer,166.57130934305135,70.12637672219341
mujer,166.2436681810708,68.1034735252756
mujer,152.59365153756713,63.0053254707093
hombre,173.624659986285,92.57457022697228
hombre,178.69377489173115,90.10306441070176
mujer,168.0735319495724,69.99516631090428
mujer,162.05576974717295,65.668912300092515
hombre,186.58740929043253,90.54029866650626
mujer,170.66453882455184,79.92410440656992
mujer,163.57369154345156,64.20392218873369
mujer,166.70173241304667,71.49921075691921
mujer,153.88798375868618,51.00757077845392
hombre,174.90455867975476,80.24036662845464
mujer,170.6411011275401,71.09873372069687
mujer,169.05195205132344,71.87361899726093
mujer,152.49620463129315,52.3317595593866
mujer,155.14180799667685,56.53572556649581
hombre,179.84013110579824,86.95235328567232
mujer,163.99966789499982,62.25653512742823
hombre,181.42856418745453,83.506358506052493
mujer,157.26456665430214,56.15327341444014
hombre,187.04569907855648,90.09911582752139
mujer,169.65031545142352,73.39528019781145
mujer,161.41971709495417,60.42055068354804
hombre,180.55540175487812,80.8765770190735
hombre,184.75018420289285,95.6601409444074
hombre,170.59776152079968,87.60671605259844
hombre,177.57275783982763,82.26080395455911
mujer,162.65069333989365,63.114238413676546
hombre,178.666287599145,93.42466796056522
mujer,158.8716099961341,56.89590591808889
mujer,148.4000906428365,47.90696858390223
hombre,177.60224423118265,82.32452088131758
hombre,184.17062576546343,97.94685824106895
hombre,176.69922074899267,84.92345107385174
hombre,172.05235129755562,75.35760789304541
hombre,182.10245669670644,89.11700573784373
mujer,159.48575004067933,59.90031488227488
mujer,154.46991371997098,49.89397020506707
mujer,159.29767074411657,57.95592105433435
mujer,172.99200175660042,74.51246759322012
hombre,175.53734625323986,79.74856937622899
hombre,186.18259100508115,93.36472999072129
mujer,164.2036290247674,67.3563693391286
hombre,171.27182961857287,79.33133794823972
mujer,167.486141174177,71.19364468371514
mujer,154.98727084578172,54.73449527444169
mujer,158.1827741034203,58.93120676892257
hombre,182.38412322267857,99.84035162167203
hombre,179.9015517454761,89.66018529432723
mujer,161.20189495076545,57.238998751599965
mujer,163.1554270108774,62.291827493974445
mujer,156.78558988689693,53.168755205716266
hombre,171.0690195614079,85.88148953125018
mujer,153.21403043920637,51.99404169504283
hombre,181.58505507520084,86.06552758094143
mujer,152.39414428323192,52.46320544944422
mujer,175.54304908886564,74.24827764845088
hombre,178.19627213169673,83.92179368550316
hombre,172.0125901034673,80.48168144915022
mujer,174.5255454056617,81.02844889408641
mujer,158.87660832837264,53.863151394582154
mujer,164.71047624700662,67.79977093848142
hombre,171.84508020723678,81.04892086063138
mujer,155.05498789788962,55.520511133179696
mujer,160.37867053877383,62.80911941656791
hombre,167.5770262447565,77.49780464237935
mujer,158.53975551098156,59.25045182370262
mujer,157.53839377257216,56.85470742307905
hombre,176.1961845342096,84.96968906027641
mujer,168.86401403687967,67.2930120071391
mujer,165.64668756835903,70.49198293254524
hombre,169.6662592238542,78.15610151751096
hombre,170.74506742192918,79.97181916846235
hombre,166.99813688924874,82.4694157193695
mujer,167.1766951231145,62.8358626945562
mujer,165.39010700204824,64.76627723136171
mujer,162.06224239362922,59.419893094310844
mujer,172.67817452559373,69.50746461375432
hombre,158.9709080217711,65.52256243127817
mujer,161.08668477977935,57.060838563452286
hombre,183.68473581202682,89.40797092994876
hombre,170.78192507374968,79.68661835948879
mujer,167.34474857348906,59.626245118017714
mujer,164.52277385421024,64.98078902714157
hombre,177.8480829770124,91.1495649682871
mujer,161.31578357818304,51.68168098681269
mujer,171.81458818844396,66.09630949002315
hombre,176.81296426773125,77.14417712628817
hombre,157.32080109991458,66.71044998520622
hombre,174.66605077865344,84.154787350194
mujer,161.81622152703312,60.14069756620999
hombre,171.3127413393627,78.99385158993599
hombre,178.600225371178,87.41439358267424
mujer,176.32751432462064,82.37977030825822
hombre,177.14365353183098,83.20563658136722
mujer,170.83921109317538,74.37000708028329
hombre,176.2370387781992,89.92802280830821
mujer,158.5999632046246,55.00676086967815
hombre,173.95717713999485,87.7581538991354
hombre,174.85413483492601,82.2433090522163
mujer,159.6026288751694,58.3693542788316
hombre,179.42694643045218,82.50148614833299
mujer,159.9081117626174,59.30550696728706
mujer,158.4863652331837,49.10488559383517
hombre,168.94207425877414,88.99178673437426
hombre,173.3873581589884,82.9347658820229
mujer,175.74370725753886,78.0228924286319
hombre,164.97506173872335,73.7938091111338
hombre,180.23736125083065,91.55867485631299
mujer,161.71228873346556,62.096939225486715
hombre,182.2253816221032,85.14830597783222
mujer,160.13019372589073,53.016394931658446
hombre,182.67248687516755,92.34250166457707
mujer,151.82382405618173,50.21000418515138
hombre,181.93938277014246,91.28122721965477
mujer,157.67769250187456,62.82733116490932
mujer,162.42831930170559,56.995973691479875
mujer,177.85144189543198,75.7924984136755
mujer,168.50698771297817,70.77315279447137
mujer,155.3308196817332,61.34771426139502
hombre,171.50755779923472,78.30908016614922
mujer,177.44803467862647,80.8115043465275
hombre,179.60443131846236,89.26858048288825
mujer,169.61257297917052,78.30480428102514
hombre,181.49006161467102,88.85261179128462
hombre,180.40742038639493,84.3618449996231
hombre,180.90327921229252,92.57504264834479
hombre,166.11392252092563,66.20446870245796
mujer,162.62966282324024,66.49586350240357
hombre,177.554155886881,100.51962141671142
mujer,159.54180407018194,55.76035303486857
mujer,160.17390402575953,55.462438623178095
mujer,160.86475988067983,73.87480393572436
mujer,165.2476923061835,64.4657582149207
hombre,183.81963132296144,101.74552623403005
mujer,174.2917628419321,74.14124554791357
hombre,177.01875253316433,95.9084483196637
hombre,168.06879381292907,70.03109638846415
mujer,158.9519074116253,64.5821638426008
hombre,173.32641329596498,87.8746710604139
hombre,178.82189090877597,86.4451009623952
hombre,186.97444283512894,107.26158348175778
hombre,172.26046865679479,85.94331778974686
hombre,165.24373486865414,78.5659473422986
mujer,159.68869833246444,63.555013514087115
hombre,170.84066308614135,74.01409027437424
mujer,147.66162062638782,40.47882439030986
mujer,162.00892858607722,67.65284452410641
hombre,179.36556168345254,84.00652397795777
mujer,160.3096979416982,65.80676470211976
mujer,159.6628094310384,60.72539321869507
mujer,150.4770076042414,49.244738031257334
mujer,150.53169421174505,53.17934706076815
mujer,167.27949016773968,73.34162603340134
hombre,182.73226546118772,89.99873195916616
hombre,180.02673376210143,94.78583489422557
mujer,162.0998009653466,57.4127669504794
hombre,182.29280903938505,82.47872551643289
hombre,173.11488484414087,81.20186723736484
hombre,174.14490838416688,80.9473711785701
mujer,172.52381918194868,77.99223668109344
hombre,183.3248476015682,92.395643097785225
mujer,169.75901616553173,74.78709562240779
mujer,170.3171457032336,65.38935223734278
hombre,174.61734321114596,88.38765831127077
mujer,163.84436093882516,64.79868640441106
hombre,170.7902560185493,81.72574276007819
mujer,166.28248939956586,68.16252980270089
mujer,160.5641205443986,57.090104560665814
mujer,164.05061358036198,66.67226116988031
mujer,151.6202615314158,49.99776758055644
mujer,153.93142941075456,60.39730862172175
hombre,175.19518275441197,87.03483562592302
mujer,158.84454892014614,61.89462604006187
hombre,174.7402721793876,84.73406042895445
hombre,166.6872991978875,76.11996162031873
hombre,176.9684514779985,91.97631287063844
mujer,154.83501195414138,55.790489720129614
mujer,162.71461038906486,68.63464748523091
mujer,156.0373778202735,59.535429366387675
hombre,183.02052305604374,91.65761705185065
mujer,164.37728025168394,66.22384044402078
hombre,176.61854834615494,88.41218734901983
hombre,174.4852729182909,88.3875009292144
hombre,176.88486022260452,89.51108452116527
hombre,181.18153416895063,88.06368895933117
mujer,160.872605520308,57.39390739694301
hombre,168.06299354608512,84.85069172348103
hombre,180.8522155946059,95.20695117596722
hombre,175.7294668447124,91.10835211403794
mujer,159.43090673895037,60.34278015916442
hombre,169.4220766748738,78.29643351237613
hombre,164.5373397029408,71.65216519361937
mujer,163.2756069804136,61.94678912050277
mujer,161.8981577518187,59.75854831573228
mujer,152.41335251546968,51.03696566908927
mujer,165.66810477716132,63.21653526781735
mujer,164.28315769996905,55.7237596830258
hombre,171.5304089132906,74.29397181618982
mujer,163.58961470285004,56.867681428286986
hombre,163.6052845736916,71.83646698749432
mujer,145.1814051429379,42.70123079988783
mujer,165.5616988933492,64.38924940272955
hombre,162.44881340549986,69.14856918232017
mujer,157.96430597236326,54.254518918405516
mujer,154.12649752760052,52.01845659908265
hombre,178.82726870166474,87.81711654685456
mujer,156.10443064091842,59.66044916233888
hombre,181.95417177373608,90.94216011322952
mujer,155.9033165529259,64.06663510519529
hombre,178.385244268437,93.95801364494581
mujer,172.5000979610285,76.42361486388904
hombre,166.63808567057512,86.07245292902236
hombre,171.86044578153812,77.94297882284089
hombre,171.8036049684427,74.5561220125572
hombre,166.60457923578014,79.19135287641619
hombre,171.71522299039498,81.26322209501467
hombre,163.47989623415458,70.70147602737474
hombre,182.68977039794103,89.99961880277962
hombre,174.725430061714,80.15209284819151
hombre,179.285096136577,93.18566843977061
mujer,152.8619866458669,59.51518586489644
mujer,155.6981509398279,62.51149890563305
hombre,161.8494591756941,71.01663198794357
hombre,168.28046229900096,77.05960333167154
hombre,172.04365102676744,79.53064586670072
mujer,158.84565338310128,56.58888839584888
mujer,163.2724806557633,73.52144523679853
hombre,178.2857101829356,93.29163117417319
mujer,163.81854381966806,64.55061915600179
mujer,156.28514199511375,57.237509788402335
mujer,160.44411888110702,54.787893479344945
hombre,185.049701529285,95.3562060020777
mujer,159.3095459335833,61.66940404769312
mujer,166.5413086345337,61.70978613463573
hombre,174.74661278017427,84.64660096534635
hombre,170.1498469305435,79.81802250859073
mujer,160.88845192283918,57.45816914021804
hombre,163.82926385038317,74.6195781302386
hombre,185.10362853466188,86.22489009980437
mujer,169.41965533074952,78.61023065774857
mujer,175.88677979146306,76.20276281706245
mujer,159.7853800321657,63.97113239169581
hombre,175.25349788432683,90.74179608058434
hombre,178.5488298861475,86.96993555652016
hombre,176.19614707042172,82.48825557204778
mujer,155.4764365044901,53.633447318840155
hombre,177.6290838754715,83.99934710825922
mujer,165.54983458034172,61.00607585451741
mujer,155.046005274241,52.132450327328876
hombre,171.51883822342893,75.74594252809904
mujer,158.94324419977067,50.454901644054104
hombre,166.6103165802348,73.51809355799722
hombre,173.72378695868014,89.59793701643486
mujer,164.0187572175839,67.67883795509321
hombre,170.65866431833695,76.96054277874778
hombre,180.78849088121632,92.62759321999182
mujer,158.88797199632953,57.30047057220406
hombre,181.88640134565316,92.63325080543287
hombre,185.13773018661846,100.07138828523136
hombre,156.88185381569227,61.401523222794815
mujer,152.31978316206926,52.31099621676961
mujer,165.29195748592858,64.86312670595679
mujer,163.3943676293945,61.526049487078836
mujer,162.25417339904584,65.19073483549568
hombre,181.14683356293872,90.03486934692303
hombre,183.8134300318624,98.9327332826162
hombre,183.8795215699676,94.8676893061213
mujer,154.86893328278853,62.70811533878654
mujer,158.07506495641027,52.936298659232804
mujer,160.64470829029744,54.820289247161206
mujer,166.76656016502386,62.00753674256176
mujer,157.73362977464419,60.5725437194277
mujer,151.85463323499886,53.61419669759831
mujer,155.3906398133617,53.91886850560613
mujer,168.10643179064382,66.75554018696606
mujer,170.57832096507326,68.363328097199485
hombre,177.56993097436478,90.14673191165505
hombre,177.36426112455416,88.77849587376038
hombre,182.177666185833,91.6275296644419
mujer,155.13441579980363,59.49540891522364
mujer,160.982762987665,56.13298404658792
hombre,173.94607706345897,79.02836606238118
hombre,182.65197409224626,89.72970794251566
mujer,160.29820186099573,53.40681861016487
mujer,153.92256866390383,47.49732016612776
hombre,183.56153950238942,94.0364002817194
hombre,171.14143660071883,77.01061058541352
mujer,161.80089487477616,69.26594814357148
hombre,191.16853187740068,101.22284759936954
hombre,178.2887322083401,89.75795240797635
mujer,175.69015593706462,78.27626868036704
mujer,170.2017268236042,68.5542561953589
hombre,155.17049865132208,66.71170795717522
mujer,162.22170987911727,64.55826643911591
hombre,154.77803953994137,69.01426907643459
hombre,169.48068762525443,83.94720182893577
mujer,176.31846375064765,77.2937023845647
mujer,160.47427075627988,62.990602368858035
mujer,158.34816228866916,62.28394079764412
hombre,164.4782247606965,72.92168299733176
hombre,183.62864819641894,94.43911424842958
hombre,168.6011647619232,74.19401736922401
mujer,162.49853308664578,64.18634318607066
hombre,167.27434926274617,76.86334882981345
mujer,167.3232826882609,67.7420425428911
hombre,165.61684093854694,71.8750435132779
hombre,178.94712563313811,91.02705339395932
hombre,178.99734906896663,89.88386973222642
mujer,171.0742092101485,74.9056690889931
hombre,159.5454148064527,69.5336415510783
hombre,166.16256902135478,72.8289498376717
mujer,164.09563617647692,68.4170304756141
mujer,165.39489492562097,69.96958868011285
mujer,160.03645964420815,59.51837123869652
mujer,162.99453312354186,57.62717798494651
hombre,173.324398871494,78.48858034132111
mujer,153.584852408802,51.12168950959805
hombre,165.05135905948606,68.606731050484
hombre,170.26215933690247,85.37223917659034
hombre,177.79355811174844,90.0643312041579
hombre,178.60026857549545,82.35060219130962
mujer,156.65719517789867,56.20468096734019
mujer,156.03248586805512,59.42541407987188
mujer,158.49870897553328,60.62495546570174
mujer,150.28429147357588,49.77115437195657
hombre,179.07347523785012,81.60130197427401
mujer,155.7782486434737,54.23021801743742
hombre,168.14294272151284,75.16779735110862
hombre,189.14107090266376,96.7073924644492
mujer,159.4198587640822,60.982442356148525
mujer,152.13310709557277,58.51574899627583
mujer,164.53463205223167,61.24470307445387
hombre,174.25850482956585,84.84300051401692
hombre,172.15360216706208,81.44219007918906
hombre,176.8902248058573,87.40275659938035
hombre,173.51380002023677,84.31236108297713
hombre,162.03027306759415,66.65666609218589
hombre,181.30599052254547,98.46792502882545
hombre,173.01380602553536,76.04996636526064
mujer,163.11941834091954,59.66020795074893
hombre,179.02332451014186,87.95528736603504
hombre,175.9529440254305,91.64133834870469
hombre,186.1604315008714,103.53712967360187
hombre,189.13016400743263,98.58723549554061
mujer,159.14781162005005,56.11333365225084
mujer,154.52772412307334,52.3662348782871
hombre,179.75670711571132,89.39167355899626
hombre,166.5066444011018,74.52558987808546
hombre,175.7168383519486,86.98249394163827
mujer,158.24713006564284,63.029471386630206
mujer,171.39679125390185,72.8798545765495
hombre,178.70178413019218,82.75770523555354
mujer,170.3600807798837,72.66741288408768
hombre,176.53310612416522,84.52776817634027
mujer,166.10787209873132,67.9138808828697
hombre,179.15782882108698,92.60168517521193
hombre,171.33120735662487,78.49231465884961
hombre,180.93445089079208,90.95329399590663
hombre,174.48329213440894,81.5230164819067
mujer,172.11930097730774,69.78091669319241
mujer,158.8384066929457,56.890096141353574
hombre,170.2685204254442,75.67103760132422
mujer,158.71365547496555,52.75674550300742
mujer,167.5225407964124,74.10949621557295
hombre,176.36648677300096,80.80004933667992
mujer,158.69012553075476,60.03086270597155
mujer,164.71779862112132,65.4811820184844
mujer,166.69999288222502,58.95086343670218
mujer,162.95235956255314,60.311675084010425
hombre,174.2512547646954,81.17207521205573
mujer,165.72683910536117,67.24641081079164
mujer,162.02574760519246,63.56877234968179
hombre,174.027813618111,76.61818843559342
mujer,163.14205702101341,66.18128216251053
hombre,188.52658017778455,101.15854225792673
mujer,168.73474124643565,56.78257514228675
mujer,163.19079117202423,63.0813093960677
mujer,154.83215606283082,47.42146659068357
mujer,169.35141058500233,67.23839494470361
mujer,157.0417929893759,55.61307350157115
mujer,163.66549218996064,55.52133502023934
hombre,167.39438520300556,78.17657962355271
hombre,188.2594206832166,98.46142417090188
hombre,180.91328288917083,90.22979161748795
mujer,171.70982695135064,69.02135234786068
mujer,149.78919452808367,51.17796042003526
hombre,170.87416561736526,83.93414204470513
hombre,177.0011271815591,82.41732571260458
mujer,169.32805899001244,69.7386765682725
mujer,153.07603310838573,48.08063443406766
hombre,180.88844612045608,89.7839042407428
mujer,160.8755985368945,62.50268225426363
hombre,171.8888990392568,83.23419638251431
mujer,168.06554305413698,69.64895108542616
hombre,175.88089174028616,79.38047418347855
mujer,157.94157072303503,58.59301771334817
hombre,185.60841857007475,94.25029362585671
mujer,157.13625354654533,56.17389840827005
mujer,164.44885355071133,64.31723296958603
hombre,172.0928746198098,78.20598327599765
mujer,181.04486763890858,73.5279671228453
mujer,166.39954793716333,76.71504042493056
mujer,167.0554400361078,66.92321264276598
mujer,155.9948791989194,48.151635615683624
hombre,173.0344057871529,82.80701089526303
mujer,155.49487543678083,54.03176831891919
hombre,173.37289943017822,84.09790818564798
hombre,165.44078086684434,62.81063704579579
